Date,Accounting_Period,Accounting_Period_Label,Product,Department,Category,GL_Code,Account,Type,Cost_Class,Budget,Actual,Forecast,Notes
2025-06-30,2025-06,Jun 25,Product C,Finance,Travel,6000,Travel,OPEX,Indirect,11378.21,12104.03,10818.03,
2025-06-30,2025-06,Jun 25,Product C,Finance,Rent,6000,Rent,OPEX,Indirect,15951.99,12117.07,16542.73,
2025-06-30,2025-06,Jun 25,Product C,Finance,Utilities,6000,Utilities,OPEX,Indirect,25152.06,28497.33,24373.21,
2025-06-30,2025-06,Jun 25,Product C,Finance,Training,6000,Training,OPEX,Indirect,7463.21,5810.07,7509.22,
2025-01-31,2025-01,Jan 25,Product C,Operations,Salaries,6000,Salaries,OPEX,Indirect,26128.52,32322.06,24135.1,
2025-01-31,2025-01,Jan 25,Product C,Operations,Digital Ads,6000,Digital Ads,OPEX,Indirect,9010.87,9992.97,9145.32,
2025-01-31,2025-01,Jan 25,Product C,Operations,Software,6000,Software,OPEX,Indirect,7661.5,6957.63,8016.71,
2025-01-31,2025-01,Jan 25,Product C,Operations,Travel,6000,Travel,OPEX,Indirect,14518.21,12954.74,14764.25,
2025-01-31,2025-01,Jan 25,Product C,Operations,Rent,6000,Rent,OPEX,Indirect,6379.85,7499.01,6143.69,
2025-01-31,2025-01,Jan 25,Product C,Operations,Utilities,6000,Utilities,OPEX,Indirect,6133.66,6426.11,5898.62,
2025-01-31,2025-01,Jan 25,Product C,Operations,Training,6000,Training,OPEX,Indirect,14989.26,17132.52,16122.56,
2025-02-28,2025-02,Feb 25,Product C,Operations,Salaries,6000,Salaries,OPEX,Indirect,5399.53,5197.89,5764.27,
2025-02-28,2025-02,Feb 25,Product C,Operations,Digital Ads,6000,Digital Ads,OPEX,Indirect,11965.35,10481.21,12259.65,
2025-02-28,2025-02,Feb 25,Product C,Operations,Software,6000,Software,OPEX,Indirect,27762.18,31335.28,28815.8,
2025-02-28,2025-02,Feb 25,Product C,Operations,Travel,6000,Travel,OPEX,Indirect,4274.73,4404.72,4423.21,
2025-02-28,2025-02,Feb 25,Product C,Operations,Rent,6000,Rent,OPEX,Indirect,16193.68,14560.41,16211.25,
2025-02-28,2025-02,Feb 25,Product C,Operations,Utilities,6000,Utilities,OPEX,Indirect,7171.84,6471.04,7360.65,
2025-02-28,2025-02,Feb 25,Product C,Operations,Training,6000,Training,OPEX,Indirect,24206.05,25364.98,24573.67,
2025-03-31,2025-03,Mar 25,Product C,Operations,Salaries,6000,Salaries,OPEX,Indirect,9810.1,8562.07,10200.4,
2025-03-31,2025-03,Mar 25,Product C,Operations,Digital Ads,6000,Digital Ads,OPEX,Indirect,28241.11,32075.43,28506.68,
2025-03-31,2025-03,Mar 25,Product C,Operations,Software,6000,Software,OPEX,Indirect,19083.32,14461.54,19006.6,
2025-03-31,2025-03,Mar 25,Product C,Operations,Travel,6000,Travel,OPEX,Indirect,22047.85,25841.89,22603.68,
2025-03-31,2025-03,Mar 25,Product C,Operations,Rent,6000,Rent,OPEX,Indirect,6404.9,6632.54,6722.41,
2025-03-31,2025-03,Mar 25,Product C,Operations,Utilities,6000,Utilities,OPEX,Indirect,24369.67,24355.55,25427.39,
2025-03-31,2025-03,Mar 25,Product C,Operations,Training,6000,Training,OPEX,Indirect,32853.99,31161.52,32634.15,
2025-04-30,2025-04,Apr 25,Product C,Operations,Salaries,6000,Salaries,OPEX,Indirect,29916.8,36822.65,29432.26,
2025-04-30,2025-04,Apr 25,Product C,Operations,Digital Ads,6000,Digital Ads,OPEX,Indirect,37673.59,35187.06,41091.85,
2025-04-30,2025-04,Apr 25,Product C,Operations,Software,6000,Software,OPEX,Indirect,17870.65,19479.44,18145.06,
2025-04-30,2025-04,Apr 25,Product C,Operations,Travel,6000,Travel,OPEX,Indirect,20508.36,20694.88,21428.53,
2025-04-30,2025-04,Apr 25,Product C,Operations,Rent,6000,Rent,OPEX,Indirect,18514.83,17957.65,19433.61,
2025-04-30,2025-04,Apr 25,Product C,Operations,Utilities,6000,Utilities,OPEX,Indirect,9247.61,8505.67,9423.02,
2025-04-30,2025-04,Apr 25,Product C,Operations,Training,6000,Training,OPEX,Indirect,29420.76,25001.1,29032.29,
2025-05-31,2025-05,May 25,Product C,Operations,Salaries,6000,Salaries,OPEX,Indirect,19065.07,22735.65,17708.97,
2025-05-31,2025-05,May 25,Product C,Operations,Digital Ads,6000,Digital Ads,OPEX,Indirect,12884.69,11603.61,13069.79,
2025-05-31,2025-05,May 25,Product C,Operations,Software,6000,Software,OPEX,Indirect,31648.1,36113.09,28858.19,
2025-05-31,2025-05,May 25,Product C,Operations,Travel,6000,Travel,OPEX,Indirect,18788.87,20438.15,17545.59,
2025-05-31,2025-05,May 25,Product C,Operations,Rent,6000,Rent,OPEX,Indirect,16599.95,18902.19,15284.19,
2025-05-31,2025-05,May 25,Product C,Operations,Utilities,6000,Utilities,OPEX,Indirect,24924.37,26436.27,25892.95,
2025-05-31,2025-05,May 25,Product C,Operations,Training,6000,Training,OPEX,Indirect,17270.72,19192.38,18445.9,
2025-06-30,2025-06,Jun 25,Product C,Operations,Salaries,6000,Salaries,OPEX,Indirect,27568.44,30739.4,27211.81,
2025-06-30,2025-06,Jun 25,Product C,Operations,Digital Ads,6000,Digital Ads,OPEX,Indirect,36743.36,31454.48,36415.7,
2025-06-30,2025-06,Jun 25,Product C,Operations,Software,6000,Software,OPEX,Indirect,14312.96,13236.68,13823.04,
2025-06-30,2025-06,Jun 25,Product C,Operations,Travel,6000,Travel,OPEX,Indirect,14903.49,18994.41,13780.15,
2025-06-30,2025-06,Jun 25,Product C,Operations,Rent,6000,Rent,OPEX,Indirect,11918.4,13375.51,11359.1,
2025-06-30,2025-06,Jun 25,Product C,Operations,Utilities,6000,Utilities,OPEX,Indirect,29615.79,29344.99,30094.38,
2025-06-30,2025-06,Jun 25,Product C,Operations,Training,6000,Training,OPEX,Indirect,29379.44,24690.86,30448.54,
2025-01-31,2025-01,Jan 25,Product C,R&D,Salaries,6000,Salaries,OPEX,Indirect,5608.96,5132.6,5159.61,
2025-01-31,2025-01,Jan 25,Product C,R&D,Digital Ads,6000,Digital Ads,OPEX,Indirect,29446.08,30014.78,29152.11,
2025-01-31,2025-01,Jan 25,Product C,R&D,Software,6000,Software,OPEX,Indirect,38307.77,33574.75,36918.36,
2025-01-31,2025-01,Jan 25,Product C,R&D,Travel,6000,Travel,OPEX,Indirect,6030.45,6952.82,6218.66,
2025-01-31,2025-01,Jan 25,Product C,R&D,Rent,6000,Rent,OPEX,Indirect,24389.43,23917.86,23092.95,
2025-01-31,2025-01,Jan 25,Product C,R&D,Utilities,6000,Utilities,OPEX,Indirect,11305.33,11964.87,11761.38,
2025-01-31,2025-01,Jan 25,Product C,R&D,Training,6000,Training,OPEX,Indirect,20644.26,22934.72,20337.54,
2025-02-28,2025-02,Feb 25,Product C,R&D,Salaries,6000,Salaries,OPEX,Indirect,19252.93,18360.04,19512.06,
2025-02-28,2025-02,Feb 25,Product C,R&D,Digital Ads,6000,Digital Ads,OPEX,Indirect,17913.67,19279.57,18707.86,
2025-02-28,2025-02,Feb 25,Product C,R&D,Software,6000,Software,OPEX,Indirect,19567.32,18316.41,19583.47,
2025-02-28,2025-02,Feb 25,Product C,R&D,Travel,6000,Travel,OPEX,Indirect,33156.94,36323.58,36321.42,
2025-02-28,2025-02,Feb 25,Product C,R&D,Rent,6000,Rent,OPEX,Indirect,31682.27,28936.85,31279.11,
2025-02-28,2025-02,Feb 25,Product C,R&D,Utilities,6000,Utilities,OPEX,Indirect,9755.38,9117.89,10137.68,
2025-02-28,2025-02,Feb 25,Product C,R&D,Training,6000,Training,OPEX,Indirect,22402.1,23988.07,23212.24,
2025-03-31,2025-03,Mar 25,Product C,R&D,Salaries,6000,Salaries,OPEX,Indirect,25700.69,18837.49,24299.16,
2025-03-31,2025-03,Mar 25,Product C,R&D,Digital Ads,6000,Digital Ads,OPEX,Indirect,17672.24,15667.39,17218.54,
2025-03-31,2025-03,Mar 25,Product C,R&D,Software,6000,Software,OPEX,Indirect,10577.85,11118.22,10790.65,
2025-03-31,2025-03,Mar 25,Product C,R&D,Travel,6000,Travel,OPEX,Indirect,5762.64,5333.93,5645.28,
2025-03-31,2025-03,Mar 25,Product C,R&D,Rent,6000,Rent,OPEX,Indirect,13482.39,15788.76,14029.84,
2025-03-31,2025-03,Mar 25,Product C,R&D,Utilities,6000,Utilities,OPEX,Indirect,11250.14,12114.56,10796.72,
2025-03-31,2025-03,Mar 25,Product C,R&D,Training,6000,Training,OPEX,Indirect,28473.93,23656.3,29122.0,
2025-04-30,2025-04,Apr 25,Product C,R&D,Salaries,6000,Salaries,OPEX,Indirect,20325.91,20234.56,19595.11,
2025-04-30,2025-04,Apr 25,Product C,R&D,Digital Ads,6000,Digital Ads,OPEX,Indirect,34665.08,35357.48,35284.1,
2025-04-30,2025-04,Apr 25,Product C,R&D,Software,6000,Software,OPEX,Indirect,23940.27,17591.47,24616.28,
2025-04-30,2025-04,Apr 25,Product C,R&D,Travel,6000,Travel,OPEX,Indirect,24157.52,25232.97,24885.08,
2025-04-30,2025-04,Apr 25,Product C,R&D,Rent,6000,Rent,OPEX,Indirect,34448.48,41353.12,37401.26,
2025-04-30,2025-04,Apr 25,Product C,R&D,Utilities,6000,Utilities,OPEX,Indirect,21276.35,18710.15,22040.83,
2025-04-30,2025-04,Apr 25,Product C,R&D,Training,6000,Training,OPEX,Indirect,31303.47,28926.25,31032.8,
2025-05-31,2025-05,May 25,Product C,R&D,Salaries,6000,Salaries,OPEX,Indirect,8298.34,8789.99,8058.02,
2025-05-31,2025-05,May 25,Product C,R&D,Digital Ads,6000,Digital Ads,OPEX,Indirect,24052.81,31237.64,24590.9,
2025-05-31,2025-05,May 25,Product C,R&D,Software,6000,Software,OPEX,Indirect,23462.05,24895.45,25035.32,
2025-05-31,2025-05,May 25,Product C,R&D,Travel,6000,Travel,OPEX,Indirect,29715.46,30414.13,31000.03,
2025-05-31,2025-05,May 25,Product C,R&D,Rent,6000,Rent,OPEX,Indirect,25574.93,27481.38,27013.25,
2025-05-31,2025-05,May 25,Product C,R&D,Utilities,6000,Utilities,OPEX,Indirect,21976.08,20724.78,21046.74,
2025-05-31,2025-05,May 25,Product C,R&D,Training,6000,Training,OPEX,Indirect,24969.78,26439.11,26845.16,
2025-06-30,2025-06,Jun 25,Product C,R&D,Salaries,6000,Salaries,OPEX,Indirect,8492.62,8653.57,8252.99,
2025-06-30,2025-06,Jun 25,Product C,R&D,Digital Ads,6000,Digital Ads,OPEX,Indirect,14040.3,12368.05,14086.48,
2025-06-30,2025-06,Jun 25,Product C,R&D,Software,6000,Software,OPEX,Indirect,30196.87,31621.46,30893.12,
2025-06-30,2025-06,Jun 25,Product C,R&D,Travel,6000,Travel,OPEX,Indirect,9418.02,8608.57,9554.03,
2025-06-30,2025-06,Jun 25,Product C,R&D,Rent,6000,Rent,OPEX,Indirect,31218.74,36246.89,32206.57,
2025-06-30,2025-06,Jun 25,Product C,R&D,Utilities,6000,Utilities,OPEX,Indirect,6897.12,5853.35,6822.57,
2025-06-30,2025-06,Jun 25,Product C,R&D,Training,6000,Training,OPEX,Indirect,31498.79,33273.56,32949.82,
2025-01-31,2025-01,Jan 25,Product C,Admin,Salaries,6000,Salaries,OPEX,Indirect,4809.96,5647.39,4995.38,
2025-01-31,2025-01,Jan 25,Product C,Admin,Digital Ads,6000,Digital Ads,OPEX,Indirect,11824.7,11678.96,11843.37,
2025-01-31,2025-01,Jan 25,Product C,Admin,Software,6000,Software,OPEX,Indirect,13058.79,13356.15,13491.43,
2025-01-31,2025-01,Jan 25,Product C,Admin,Travel,6000,Travel,OPEX,Indirect,17246.96,19790.15,17593.89,
2025-01-31,2025-01,Jan 25,Product C,Admin,Rent,6000,Rent,OPEX,Indirect,16514.05,12993.21,17070.59,
2025-01-31,2025-01,Jan 25,Product C,Admin,Utilities,6000,Utilities,OPEX,Indirect,28009.79,33116.72,24127.7,
2025-01-31,2025-01,Jan 25,Product C,Admin,Training,6000,Training,OPEX,Indirect,29437.62,21136.31,30094.28,
2025-02-28,2025-02,Feb 25,Product C,Admin,Salaries,6000,Salaries,OPEX,Indirect,15083.68,16142.24,14773.2,
2025-02-28,2025-02,Feb 25,Product C,Admin,Digital Ads,6000,Digital Ads,OPEX,Indirect,16761.05,20280.38,17707.7,
2025-02-28,2025-02,Feb 25,Product C,Admin,Software,6000,Software,OPEX,Indirect,9225.73,8289.17,8490.91,
2025-02-28,2025-02,Feb 25,Product C,Admin,Travel,6000,Travel,OPEX,Indirect,30278.9,25082.12,31455.43,
2025-02-28,2025-02,Feb 25,Product C,Admin,Rent,6000,Rent,OPEX,Indirect,26539.78,25990.34,23952.42,
2025-02-28,2025-02,Feb 25,Product C,Admin,Utilities,6000,Utilities,OPEX,Indirect,31950.87,32597.86,32556.14,
2025-02-28,2025-02,Feb 25,Product C,Admin,Training,6000,Training,OPEX,Indirect,20130.1,20821.44,21138.65,
2025-03-31,2025-03,Mar 25,Product C,Admin,Salaries,6000,Salaries,OPEX,Indirect,26197.11,25611.86,25349.95,
2025-03-31,2025-03,Mar 25,Product C,Admin,Digital Ads,6000,Digital Ads,OPEX,Indirect,29972.78,31361.65,30015.13,
2025-03-31,2025-03,Mar 25,Product C,Admin,Software,6000,Software,OPEX,Indirect,28697.34,26947.54,26335.84,
2025-03-31,2025-03,Mar 25,Product C,Admin,Travel,6000,Travel,OPEX,Indirect,20109.73,22160.13,19575.36,
2025-03-31,2025-03,Mar 25,Product C,Admin,Rent,6000,Rent,OPEX,Indirect,14569.53,13039.53,13845.65,
2025-03-31,2025-03,Mar 25,Product C,Admin,Utilities,6000,Utilities,OPEX,Indirect,21758.43,25338.3,22412.0,
2025-03-31,2025-03,Mar 25,Product C,Admin,Training,6000,Training,OPEX,Indirect,21991.27,21063.1,21695.46,
2025-04-30,2025-04,Apr 25,Product C,Admin,Salaries,6000,Salaries,OPEX,Indirect,17588.73,22234.48,17807.46,
2025-04-30,2025-04,Apr 25,Product C,Admin,Digital Ads,6000,Digital Ads,OPEX,Indirect,22495.32,17509.47,22181.96,
2025-04-30,2025-04,Apr 25,Product C,Admin,Software,6000,Software,OPEX,Indirect,33046.79,33127.32,31402.82,
2025-04-30,2025-04,Apr 25,Product C,Admin,Travel,6000,Travel,OPEX,Indirect,25272.2,26578.43,25482.89,
2025-04-30,2025-04,Apr 25,Product C,Admin,Rent,6000,Rent,OPEX,Indirect,27935.27,17436.4,28470.02,
2025-04-30,2025-04,Apr 25,Product C,Admin,Utilities,6000,Utilities,OPEX,Indirect,22347.3,21700.02,22338.46,
2025-04-30,2025-04,Apr 25,Product C,Admin,Training,6000,Training,OPEX,Indirect,19267.13,20359.47,19413.85,
2025-05-31,2025-05,May 25,Product C,Admin,Salaries,6000,Salaries,OPEX,Indirect,18408.64,25433.07,18547.94,
2025-05-31,2025-05,May 25,Product C,Admin,Digital Ads,6000,Digital Ads,OPEX,Indirect,11756.27,10989.6,12430.72,
2025-05-31,2025-05,May 25,Product C,Admin,Software,6000,Software,OPEX,Indirect,13331.0,13382.69,14244.66,
2025-05-31,2025-05,May 25,Product C,Admin,Travel,6000,Travel,OPEX,Indirect,22584.91,17548.06,23095.62,
2025-05-31,2025-05,May 25,Product C,Admin,Rent,6000,Rent,OPEX,Indirect,6261.18,7113.6,6500.89,
2025-05-31,2025-05,May 25,Product C,Admin,Utilities,6000,Utilities,OPEX,Indirect,5888.63,6350.55,6041.95,
2025-05-31,2025-05,May 25,Product C,Admin,Training,6000,Training,OPEX,Indirect,16949.85,13896.72,16326.09,
2025-06-30,2025-06,Jun 25,Product C,Admin,Salaries,6000,Salaries,OPEX,Indirect,17171.12,17840.14,18130.22,
2025-06-30,2025-06,Jun 25,Product C,Admin,Digital Ads,6000,Digital Ads,OPEX,Indirect,7932.82,8159.93,7596.54,
2025-06-30,2025-06,Jun 25,Product C,Admin,Software,6000,Software,OPEX,Indirect,21418.55,12657.39,24000.81,
2025-06-30,2025-06,Jun 25,Product C,Admin,Travel,6000,Travel,OPEX,Indirect,17547.89,21606.44,17243.05,
2025-06-30,2025-06,Jun 25,Product C,Admin,Rent,6000,Rent,OPEX,Indirect,25069.45,30039.19,24937.85,
2025-06-30,2025-06,Jun 25,Product C,Admin,Utilities,6000,Utilities,OPEX,Indirect,23858.83,25534.12,23794.0,
2025-06-30,2025-06,Jun 25,Product C,Admin,Training,6000,Training,OPEX,Indirect,31979.03,33197.09,32165.73,
